Column1,reviewId,content,topic_openai,topic_category,app
147,0632c93e-7b73-45ed-8f14-febd7e6c54de,"Useless customer service, something unacceptable for a bank!",service,user_centricity_support,Bunq
148,04356dfb-0cdb-4489-9a81-e03dd96bb9c6,"Buggy app. Ever since I updated it few days back, the + button to add funds has stopped working for me. A banking app should generate more confidence, and be more robust.",confidence,empowerment_control,Bunq
149,dba3c5a8-b37c-4f82-9602-541a70927bcb,How can I put word in when I never got anything fome Bring there someone else is getting it because it not me a so can you show me where my bank account and where or what bank do it go into because I'm not tack not because I get no money from my bank account so I do not even have online banking because they a so they stop every payment you every payment it does not me what get nothing not even a shiny Little Penny you think that scammer would give me nothing they in my account like a badlook,security,trust_ethics,Bunq
150,7bcf4954-233b-4abd-a64d-edfa7cf55e4c,Very efficient,,,Bunq
151,5af78ceb-7f6d-4326-8214-6248c9f606d6,Can't get into it to open an account. They ask to verify proof of residence but I can't input the document. Going around in circles. Help !!,accessibility,quality_usability,Bunq
152,e43d860d-10d2-4a05-8fb4-76fd99c0aaea,Like it a lot. But can we have the option to combine e.g. biometrics and PIN to login ?,security,trust_ethics,Bunq
153,8127c3c4-7f44-4137-b377-e94d8e9892b5,"I super recommend the app. It has been reliable and has tone of great features. However, 99 euros for a metal card is quite crazy. I also don't like that wheel of fortune. It's clearly rigged, so I don't understand why it exists...",reliability,quality_usability,Bunq
154,7bd32cf8-68f7-40c1-ae97-ad7722b60760,"The app states that you can freeze and unfreeze your card at any time. I pressed the freeze button accidentally and tried to unfreeze my card right away. But I couldn't, because the card type wasn't being issued anymore. One simple accidental tap screwed me over completely. Support at first refused to unfreeze the card. If this is the future of banking, God help us. Edit in response to dev reply: yes, I was on that deprecated plan but users were never told they couldn't unfreeze the card anymore",control,empowerment_control,Bunq
155,d4e88176-8f7e-4ba7-9498-d702f75c7fc5,Tap to pay barely works. This app is absolutely horribly designed and very confusing. I have had many transactions declined for no apparent reason. Allegedly there was insufficient balance which is not true. Cannot recommend this bank at all. I'll be happily closing my account,usability,quality_usability,Bunq
156,e051be96-439a-4909-bcc1-dc8346e44455,If I could give zero stars I would. i had a fine time using the account. but I have a credit card to be able to dispute charges. i have had a charge appear on my list without receiving any of the information. that charge when in 3 times. tried to dispute it and did not get my money back. other banks I always got my money back when doing a charge back. this is absurd and would not recommend this bank to anybody (really upset I recommeneded it to people in the past).,accountability,trust_ethics,Bunq
157,412370ec-4336-413e-9dcc-0b6acecae672,"It used to be one of the best digital banks in Europe (far from the world, but anyway), so I had known what I payed for. But In the last year it started degrading dramatically. Customer service basically does not exist, answers once every two weeks is unacceptable. Some issues were not resolved for more than a year. At the end I can't even close account easily. But continuously charging you the increasing fees saying it is for the best service. NO, IT IS NOT A BEST SERVICE, BUNQ.",service,user_centricity_support,Bunq
158,51e2b6b0-d684-4c13-917c-72109af583f4,"A huge problem that this app has, You go to check your balance quickly and it doesnt refresh fast enough and gives you an entirely different number than what is ACTUALLY in your bank account. Cant even get the number one function of a banking app right. The only reason I use this bank is because as far as i can tell its the only bank that plants trees. But that isnt even a focus anymore.",reliability,quality_usability,Bunq
159,f4a2af19-38ae-4222-9b5c-3af40d726cd0,The App looks well designed and some good features but after seeing the charges which were very high compared to my wise account per month I decided not to continue to open an account,affordable,quality_usability,Bunq
160,ae1c21ad-89f2-4d25-abd2-ad3e31dcdc5b,"Best banking experience I've ever had. From the many virtual credit cards you get with a Bunq Easy Bank Pro plan to the great interest on savings with Bunq Payday and the super nice app, I can't recommend them more. But man you guys ruined the wheel of fortune for me with this last update. I never win anything now. Please at least give us the ability to get more spins just like before ??",experience,user_centricity_support,Bunq
161,98145de0-0d29-482b-ab1c-62c458e11909,I have been looking gor an online bank for sometimes now. Most of them have complicated requirments. I think Bunq seems to be promising online banking app. I will use for a while to see what it will give.,,,Bunq
162,b9f07406-b4e8-4c7e-a5ba-dffd171a8dbb,Very nice interface. love the savings account feature. easy to set up. good alternative to a credit card for freelancers. I am really thinking to move my private money also to bunq. only downside: I never win the spinning wheel :'( .,easy,quality_usability,Bunq
163,f94f7e89-3352-402c-b337-9752b2568454,"Nice banking and cash app, defenitely recommend to everyone, who needs freedom of doing with money, whatever they want.",freedom,empowerment_control,Bunq
164,8aea521b-db79-42b3-8ffe-ee8e62a533f0,"Please Why I can't Sign In in the new phone,my old phone is screen broken I can type or do anything so I tried to log in in the new phone and it denied me ! Please help",accessibility,quality_usability,Bunq
165,8af0eff8-2272-483c-b340-b9b88a3b1e37,Super snel en efficiënt. Nu ik het een tijdje gebruik (en geoefend heb) en vergelijk met mijn vorige bank. Ongelooflijk! Zo veel chiller.,,,Bunq
166,a9502d83-1795-4a6f-bff3-6d5a84263739,Bunq is the best app,experience,user_centricity_support,Bunq
167,8412b652-41af-42bd-94df-b0e734aea3fb,"Lots of issues, opened the account in 2019 and loaded with 30 and lost the card due to moving house a few times and finally gained access this week and found that the funds had been used without my knowledge or permission. With no direct access to contact a real person to fix the problem",security,trust_ethics,Bunq
168,35fff4f3-79dc-49ab-8965-037aadf724a2,Terrible service. You enter all your personal information and at the end they tell you that they can't provide you with an account. They suggest you to join the waiting list and that's where the registration ends,service,user_centricity_support,Bunq
169,2a23ee40-4689-48c3-ba31-4b51ac823077,Awesome. Easy to use.,easy,quality_usability,Bunq
170,cbbbeb3e-9802-4641-b121-86a725fdc60b,Margaret Glynn ilve in ileday I was a nauns my speppind wewuian not Retty goog,clarity,user_centricity_support,Bunq
171,27bad7de-34c3-480e-83e7-ddb0384731c0,The worst customer service. My account was closed after 1 day with no notice and no way to dispute the reasons for closing my account and have now been blocked from ever using their services,accountability,trust_ethics,Bunq
172,31e9a3f3-b68d-47f4-8647-1c29c92dee56,???,,,Bunq
173,cce60937-b7fc-4a56-b100-105123acb354,Good,quality,quality_usability,Bunq
174,42e221a2-2284-4e69-b25f-8230aece1db1,Excellent Team Work ?? Thank You ??,community,community_belonging,Bunq
175,a4c27f60-97bf-492b-b6a4-66827c7a6fb0,I like it for my kids ukyzbfz,care,user_centricity_support,Bunq
176,966b05e9-f548-4527-b548-f73f3362a8ba,Bunq it's so esya and best bunq I open account référence my cazan Muhammad kashif it's best to best ??????????,easy,quality_usability,Bunq
177,16793d6a-30c8-46c4-8080-2db30adedcc4,Do not use this if you value your money. They are constantly looking for way top rip you off.,trust,trust_ethics,Bunq
178,32376c15-018f-44fc-9532-949c0f6e6494,"...you go through all the rigmarole to open a simple savings account, providing sensitive information, then for no reason they refuse to open your account suggesting you go in waiting list. And they hold your data - sounds dodgy from both a service and Data Protection perspective. UPDATE - the Bunq response is a joke. They have refused blankly (per their message) to open an account. I've banked 50 years in RoI, v clean record, and only seek to open a deposit account, which they dont want to do",protection,trust_ethics,Bunq
179,2352b453-3b1e-4f59-9614-2d365b98017c,"Absolutely fuming ?? a bank that does not stand by your side, if you are with Bunq, you have no protection whatsoever! Customer support is probably Bots, bro who even creates an SOS button once a month, what kind of bank is that? What if someone used that SOS and now wants to report something urgent? You're a bank not a library. Please Bunq do not reply with your nonsense reply that you write on every negative comment but do nothing to address it. Will be closing my account soon.",protection,trust_ethics,Bunq
180,0844081c-6bc0-4e45-931f-536129539b87,Super bank makkelijke interface budget tool ook mega handig en auto sparen werkt voor mij super,easy,quality_usability,Bunq
181,49cf23c8-42a9-4779-a697-c821b903de3f,very easy and good service,easy,quality_usability,Bunq
182,d9e87fed-fb13-46a2-8ec2-f12bbc60f28d,nice,simple,quality_usability,Bunq
183,fe7ea09a-0678-4fbe-95f4-8ed0cc3650be,Is Bunq a Scamming organization? They have close my account since 2 years without any reason and they never refund my remaining balance. They refuse to reply email i sent regarding the return.,trust,trust_ethics,Bunq
184,695fd4bd-dfde-4be2-b8c2-24a21b32f264,"Hello, Sorry, I opened an account without thinking carefully. For me this is an extra headache right now. there is a benefit, now I know how to avoid mistakes. Perhaps I'll be back soon. Sorry for disturbing you, good luck!",learn,innovation_technology,Bunq
185,a6f98056-1413-48c1-95d0-13e7b03b33a2,"they put you on paid plan without your knowledge. customer support is a charbot , human interaction is basically none existant. i would suggest to stay away , there are many better solutions for free.",transparency,trust_ethics,Bunq
